,sentence,Word,Tag,POS
3374,sentence : 169,10,O,CD
3375,sentence : 169,year,O,NN
3376,sentence : 169,old,O,JJ
3377,sentence : 169,without,O,IN
3378,sentence : 169,a,O,DT
3379,sentence : 169,penis,O,NN
3380,sentence : 169,to,O,TO
3381,sentence : 169,play,O,VB
3382,sentence : 169,with,O,IN
3383,sentence : 169,so,O,RB
3384,sentence : 169,they,O,PRP
3385,sentence : 169,hate,O,VBP
3386,sentence : 169,on,O,IN
3387,sentence : 169,Shane,B,NNP
3388,sentence : 169,instead,O,RB
3391,sentence : 169,),O,)
3392,sentence : 170,IG,O,NNP
3393,sentence : 170,|,O,NNP
3394,sentence : 170,Nieuws,O,NNP
3396,sentence : 170,Football,O,NN
3397,sentence : 170,Manager,O,NNP
3398,sentence : 170,2011,O,CD
3399,sentence : 170,komt,O,NN
3400,sentence : 170,op,O,VBD
3401,sentence : 170,5,O,CD
3402,sentence : 170,november,O,NN
3403,sentence : 170,(,O,(
3404,sentence : 170,PC,O,NN
3405,sentence : 170,),O,)
3406,sentence : 170,http://bit.ly/aKe1HL,O,NN
3407,sentence : 171,Done,O,NNP
3408,sentence : 171,teaching,O,NN
3409,sentence : 171,in,O,IN
3410,sentence : 171,Viera,B,NNP
3411,sentence : 171,time,O,NN
3412,sentence : 171,for,O,IN
3413,sentence : 171,some,O,DT
3414,sentence : 171,eats,O,NNS
3415,sentence : 171,and,O,CC
3416,sentence : 171,back,O,RB
3417,sentence : 171,to,O,TO
3418,sentence : 171,orlando,B,NN
3420,sentence : 171,possibly,O,RB
3421,sentence : 171,swing,O,VBG
3422,sentence : 171,dance,O,NN
3423,sentence : 171,tonight,O,NN
3425,sentence : 172,@Ravenwithclaws,O,IN
3426,sentence : 172,last,O,JJ
3427,sentence : 172,time,O,NN
3428,sentence : 172,we,O,PRP
3429,sentence : 172,spoke,O,VBD
3430,sentence : 172,you,O,PRP
3431,sentence : 172,were,O,VBD
3432,sentence : 172,very,O,RB
3434,sentence : 172,Opinionated,O,VBN
3435,sentence : 172,?,O,.
3436,sentence : 172,Lol,O,NNP
3437,sentence : 172,:),O,NNP
3438,sentence : 172,and,O,CC
3439,sentence : 172,im,O,VB
3440,sentence : 172,good,O,JJ
3441,sentence : 172,too,O,RB
3443,sentence : 172,sorry,O,VBP
3444,sentence : 172,i,O,NNS
3445,sentence : 172,have,O,VBP
3446,sentence : 172,not,O,RB
3447,sentence : 172,been,O,VBN
3448,sentence : 172,on,O,IN
3450,sentence : 172,#NAME?,O,NN
3451,sentence : 173,volunteering,O,VBG
3452,sentence : 173,for,O,IN
3453,sentence : 173,the,O,DT
3454,sentence : 173,Rotary,B,NNP
3455,sentence : 173,Club,I,NNP
3456,sentence : 173,at,O,IN
3457,sentence : 173,the,O,DT
3458,sentence : 173,PoMo,O,NNP
3459,sentence : 173,Terry,B,NNP
3460,sentence : 173,Fox,I,NNP
3461,sentence : 173,run,O,NN
3463,sentence : 173,Should,O,MD
3464,sentence : 173,be,O,VB
3465,sentence : 173,an,O,DT
3466,sentence : 173,excellent,O,JJ
3467,sentence : 173,time,O,NN
3469,sentence : 173,come,O,VB
3470,sentence : 173,down,O,RP
3471,sentence : 173,and,O,CC
3472,sentence : 173,check,O,VB
3473,sentence : 173,it,O,PRP
3474,sentence : 173,out,O,RP
3475,sentence : 173,on,O,IN
3476,sentence : 173,Sunday,O,NNP
3477,sentence : 173,am,O,VBP
3479,sentence : 174,I'm,O,NNP
3480,sentence : 174,shattered,O,VBD
3482,sentence : 174,I'm,O,NNP
3483,sentence : 174,looking,O,VBG
3484,sentence : 174,forward,O,RB
3485,sentence : 174,to,O,TO
3486,sentence : 174,having,O,VBG
3487,sentence : 174,a,O,DT
3488,sentence : 174,nice,O,JJ
3489,sentence : 174,long,O,JJ
3490,sentence : 174,lay,O,NN
3491,sentence : 174,in,O,IN
3493,sentence : 174,in,O,IN
3494,sentence : 174,the,O,DT
3495,sentence : 174,morning,O,NN
3496,sentence : 174,:D,O,NN
3497,sentence : 175,Time,B,NNP
3498,sentence : 175,Warner,I,NNP
3499,sentence : 175,Cable,I,NNP
3500,sentence : 175,Boycotting,O,NNP
3501,sentence : 175,Epix,B,NNP
3502,sentence : 175,Movie,I,NNP
3503,sentence : 175,Channel,I,NNP
3504,sentence : 175,Because,O,IN
3505,sentence : 175,It,O,PRP
3506,sentence : 175,Did,O,VBZ
3507,sentence : 175,A,O,DT
3508,sentence : 175,Deal,O,NN
3509,sentence : 175,With,O,IN
3510,sentence : 175,Netflix,B,NNP
3511,sentence : 175,http://dlvr.it/5RgcL,O,NN
3512,sentence : 176,RT,O,NNP
3513,sentence : 176,@tommcfly,O,NN
3515,sentence : 176,Working,O,VBG
3516,sentence : 176,on,O,IN
3517,sentence : 176,some,O,DT
3518,sentence : 176,final,O,JJ
3519,sentence : 176,Super,O,NNP
3520,sentence : 176,Site,O,NNP
3521,sentence : 176,stuff,O,VBD
3522,sentence : 176,all,O,DT
3523,sentence : 176,day,O,NN
3525,sentence : 176,Can't,O,NNP
3526,sentence : 176,believe,O,VBD
3527,sentence : 176,the,O,DT
3528,sentence : 176,Super,B,NNP
3529,sentence : 176,City,I,NNP
3530,sentence : 176,is,O,VBZ
3531,sentence : 176,nearly,O,RB
3532,sentence : 176,open,O,JJ
3534,sentence : 177,@JustBmoss,O,IN
3535,sentence : 177,hey,O,NN
3536,sentence : 177,hub,O,VBP
3537,sentence : 177,how,O,WRB
3538,sentence : 177,u,O,JJ
3539,sentence : 177,been,O,VBN
3540,sentence : 177,haven't,O,JJ
3541,sentence : 177,seen,O,VBN
3542,sentence : 177,u,O,JJ
3543,sentence : 177,since,O,IN
3544,sentence : 177,my,O,PRP$
3545,sentence : 177,Love,O,NNP
3546,sentence : 177,days,O,NNS
3547,sentence : 177,lol,O,NN
3548,sentence : 178,is,O,VBZ
3549,sentence : 178,going,O,VBG
3550,sentence : 178,to,O,TO
3551,sentence : 178,be,O,VB
3552,sentence : 178,at,O,IN
3553,sentence : 178,HoveLive,B,NNP
3554,sentence : 178,Festival,I,NNP
3555,sentence : 178,tomorrow,O,NN
3556,sentence : 178,in,O,IN
3557,sentence : 178,Belgium,B,NNP
3559,sentence : 178,http://fb.me/v5CUZkEY,O,NN
3560,sentence : 179,@BeNFranKCaptivE,O,NNP
3561,sentence : 179,yea,O,NN
3562,sentence : 179,yea,O,NN
3563,sentence : 179,yea,O,NN
3565,sentence : 179,How,O,NNP
3566,sentence : 179,was,O,VBD
3567,sentence : 179,your,O,PRP$
3568,sentence : 179,day,O,NN
3569,sentence : 179,?,O,.
3570,sentence : 180,'Rickey,B,''
3571,sentence : 180,Smiley,I,NNP
3572,sentence : 180,had,O,VBD
3573,sentence : 180,me,O,PRP
3574,sentence : 180,laughing,O,VBG
3575,sentence : 180,all,O,DT
3576,sentence : 180,day,O,NN
3577,sentence : 180,today,O,NN
3580,sentence : 180,Um,O,NNP
3581,sentence : 180,yes,O,UH
3583,sentence : 180,Do,O,NNP
3584,sentence : 180,you,O,PRP
3585,sentence : 180,serve,O,VB
3586,sentence : 180,boiled,O,VBN
3587,sentence : 180,rottweiler,O,NN
3588,sentence : 180,lips,O,NNS
3589,sentence : 180,"?""'",O,NNP
3590,sentence : 181,'I,O,POS
3591,sentence : 181,just,O,RB
3592,sentence : 181,took,O,VBD
3594,sentence : 181,After,O,IN
3595,sentence : 181,getting,O,VBG
3596,sentence : 181,trampled,O,VBN
3597,sentence : 181,at,O,IN
3598,sentence : 181,a,O,DT
3599,sentence : 181,Justin,B,NNP
3600,sentence : 181,Bieber,I,NNP
3601,sentence : 181,concert,O,NN
3603,sentence : 181,yoiu,O,NNS
3604,sentence : 181,wake,O,VBP
3605,sentence : 181,up,O,RP
3606,sentence : 181,and,O,CC
3608,sentence : 181,and,O,CC
3609,sentence : 181,got,O,VBD
3611,sentence : 181,Part,O,VB
3612,sentence : 181,1,O,CD
3613,sentence : 181,:),O,NN
3615,sentence : 181,Try,O,VB
3616,sentence : 181,it,O,PRP
3618,sentence : 181,http://tinyurl.com/3alx5up',O,NN
3619,sentence : 182,Google,B,NNP
3620,sentence : 182,Music,I,NNP
3621,sentence : 182,Rumors,O,NNPS
3623,sentence : 182,Labels,O,NNS
3624,sentence : 182,Happy,O,VBP
3625,sentence : 182,About,O,IN
3626,sentence : 182,iTunes,B,NNS
3627,sentence : 182,Alternative,O,NNP
3628,sentence : 182,?,O,.
3630,sentence : 182,Techland,B,NNP
3632,sentence : 182,TIME,O,NN
3634,sentence : 182,com,O,VB
3635,sentence : 182,http://bit.ly/a4kSfV,O,JJ
3636,sentence : 183,Edmonton,B,NNP
3637,sentence : 183,dealers,O,NNS
3638,sentence : 183,raise,O,VBP
3639,sentence : 183,"$320,000",O,NN
3640,sentence : 183,for,O,IN
3641,sentence : 183,Special,B,JJ
3642,sentence : 183,Olympics,I,NNS
3644,sentence : 183,By,O,IN
3645,sentence : 183,Tim,B,NNP
3646,sentence : 183,Yip,I,NNP
3648,sentence : 183,Edmonton,B,NNP
3649,sentence : 183,Journal,I,NNP
3650,sentence : 183,September,O,NNP
3651,sentence : 183,17,O,CD
3653,sentence : 183,2010,O,CD
3654,sentence : 183,2:03,O,CD
3655,sentence : 183,PM,O,NNP
3656,sentence : 183,Chari,O,NNP
3658,sentence : 183,http://bit.ly/b0CYjb,O,NN
3659,sentence : 184,RT,O,NNP
3660,sentence : 184,@iLL87WiLL,O,NN
3662,sentence : 184,When,O,WRB
3663,sentence : 184,trey,B,NN
3664,sentence : 184,songz,I,NN
3665,sentence : 184,was,O,VBD
3666,sentence : 184,a,O,DT
3667,sentence : 184,kid,O,NN
3668,sentence : 184,his,O,PRP$
3669,sentence : 184,mother,O,NN
3670,sentence : 184,probably,O,RB
3671,sentence : 184,went,O,VBD
3672,sentence : 184,did,O,VBD
3673,sentence : 184,you,O,PRP
3674,sentence : 184,do,O,VB
3675,sentence : 184,your,O,PRP$
3676,sentence : 184,homework,O,NN
3677,sentence : 184,?,O,.
3678,sentence : 184,And,O,CC
3679,sentence : 184,he,O,PRP
3680,sentence : 184,probably,O,RB
3681,sentence : 184,went,O,VBD
3682,sentence : 184,#YUPPP,O,NNP
3683,sentence : 184,lol,O,NN
3684,sentence : 185,@stephen_james,O,NNS
3685,sentence : 185,May,O,NNP
3686,sentence : 185,I,O,PRP
3687,sentence : 185,ask,O,VBP
3688,sentence : 185,what,O,WP
3689,sentence : 185,is,O,VBZ
3690,sentence : 185,it,O,PRP
3691,sentence : 185,with,O,IN
3692,sentence : 185,your,O,PRP$
3693,sentence : 185,severe,O,JJ
3694,sentence : 185,hatred,O,VBN
3695,sentence : 185,for,O,IN
3696,sentence : 185,the,O,DT
3697,sentence : 185,word,O,NN
3699,sentence : 185,bro'?,O,NN
3700,sentence : 186,U,O,NNP
3701,sentence : 186,shoulda,O,NN
3702,sentence : 186,known,O,VBN
3704,sentence : 186,Its,O,PRP$
3705,sentence : 186,a,O,DT
3706,sentence : 186,Friday,O,NNP
3708,sentence : 186,RT,O,NNP
3709,sentence : 186,@BoRnStar88,O,NNP
3710,sentence : 186,Tutoring,O,NNP
3711,sentence : 186,ppl,O,NN
3712,sentence : 186,all,O,DT
3713,sentence : 186,day,O,NN
3714,sentence : 186,at,O,IN
3715,sentence : 186,work,O,NN
3716,sentence : 186,on,O,IN
3717,sentence : 186,a,O,DT
3718,sentence : 186,Friday,O,NNP
3719,sentence : 186,is,O,VBZ
3720,sentence : 186,already,O,RB
3721,sentence : 186,a,O,DT
3722,sentence : 186,bore,O,NN
3723,sentence : 186,then,O,RB
3724,sentence : 186,the,O,DT
3725,sentence : 186,students,O,NNS
3726,sentence : 186,don't,O,VBP
3727,sentence : 186,show,O,VB
3728,sentence : 186,up,O,RP
3730,sentence : 187,RT,O,NNP
3731,sentence : 187,@ZodiacFacts,O,VBZ
3733,sentence : 187,#ZodiacFacts,O,NNS
3734,sentence : 187,As,O,IN
3735,sentence : 187,a,O,DT
3736,sentence : 187,#Cancer,O,NN
3737,sentence : 187,you,O,PRP
3738,sentence : 187,may,O,MD
3739,sentence : 187,find,O,VB
3740,sentence : 187,that,O,IN
3741,sentence : 187,your,O,PRP$
3742,sentence : 187,energy,O,NN
3743,sentence : 187,is,O,VBZ
3744,sentence : 187,just,O,RB
3745,sentence : 187,right,O,JJ
3746,sentence : 187,for,O,IN
3747,sentence : 187,something,O,NN
3748,sentence : 187,really,O,RB
3749,sentence : 187,big,O,JJ
3751,sentence : 188,RT,O,JJ
3752,sentence : 188,@MARLONLWAYANS,O,NN
3754,sentence : 188,Happy,O,JJ
3755,sentence : 188,Yom,B,NNP
3756,sentence : 188,Kippur,I,NNP
3757,sentence : 188,to,O,TO
3758,sentence : 188,all,O,DT
3759,sentence : 188,my,O,PRP$
3760,sentence : 188,Jewish,O,JJ
3761,sentence : 188,friends,O,NNS
3763,sentence : 188,Black,O,NNP
3764,sentence : 188,people,O,NNS
3765,sentence : 188,need,O,VBP
3766,sentence : 188,a,O,DT
3767,sentence : 188,Leroy,B,NNP
3768,sentence : 188,Jenkins,I,NNP
3769,sentence : 188,Day,I,NNP
3771,sentence : 188,We,O,PRP
3772,sentence : 188,need,O,VBP
3773,sentence : 188,some,O,DT
3774,sentence : 188,days,O,NNS
3775,sentence : 188,off,O,IN
3776,sentence : 188,too,O,RB
3777,sentence : 189,3,O,CD
3778,sentence : 189,an,O,DT
3779,sentence : 189,a,O,DT
3780,sentence : 189,half,O,JJ
3781,sentence : 189,days,O,NNS
3782,sentence : 189,then,O,RB
3783,sentence : 189,I'm,O,NNP
3784,sentence : 189,on,O,IN
3785,sentence : 189,HOLIDAY,O,NNP
3786,sentence : 189,oh,O,UH
3787,sentence : 189,yes,O,VBP
3788,sentence : 189,can't,O,JJ
3789,sentence : 189,wait,O,JJ
3790,sentence : 189,;-),O,JJ
3791,sentence : 189,;-),O,JJ
3792,sentence : 189,;-),O,NN
3793,sentence : 190,Sleeping,O,NNP
3794,sentence : 190,later,O,RB
3795,sentence : 190,and,O,CC
3796,sentence : 190,later,O,RB
3797,sentence : 190,everyday,O,JJ
3799,sentence : 190,waking,O,VBG
3800,sentence : 190,up,O,RP
3801,sentence : 190,earlier,O,RBR
3802,sentence : 190,and,O,CC
3803,sentence : 190,earlier,O,RBR
3804,sentence : 190,day,O,NN
3805,sentence : 190,by,O,IN
3806,sentence : 190,day,O,NN
3808,sentence : 190,My,O,PRP$
3809,sentence : 190,eyes,O,NNS
3810,sentence : 190,are,O,VBP
3811,sentence : 190,getting,O,VBG
3812,sentence : 190,smaller,O,JJR
3813,sentence : 190,and,O,CC
3814,sentence : 190,smaller,O,JJR
3816,sentence : 191,RT,O,NNP
3817,sentence : 191,@Quotealicious,O,JJ
3819,sentence : 191,Today,O,NN
3821,sentence : 191,I,O,PRP
3822,sentence : 191,saw,O,VBD
3823,sentence : 191,a,O,DT
3824,sentence : 191,guy,O,NN
3825,sentence : 191,driving,O,VBG
3826,sentence : 191,a,O,DT
3827,sentence : 191,Pepsi,B,NNP
3828,sentence : 191,truck,O,NN
3830,sentence : 191,drinking,O,VBG
3831,sentence : 191,a,O,DT
3832,sentence : 191,Coke,B,NNP
3834,sentence : 191,MLIA,O,NNP
3835,sentence : 191,#Quotealicious,O,JJ
3836,sentence : 192,@batonabike,O,NN
3837,sentence : 192,I,O,PRP
3838,sentence : 192,feel,O,VBP
3839,sentence : 192,really,O,RB
3840,sentence : 192,sorry,O,JJ
3842,sentence : 192,the,O,DT
3843,sentence : 192,ratbags,O,NNS
3845,sentence : 192,maybe,O,RB
3846,sentence : 192,in,O,IN
3847,sentence : 192,a,O,DT
3848,sentence : 192,few,O,JJ
3849,sentence : 192,years,O,NNS
3850,sentence : 192,when,O,WRB
3851,sentence : 192,you,O,PRP
3852,sentence : 192,are,O,VBP
3853,sentence : 192,straight,O,JJ
3854,sentence : 192,and,O,CC
3855,sentence : 192,enjoying,O,VBG
3856,sentence : 192,it,O,PRP
3857,sentence : 192,all,O,DT
3859,sentence : 192,you,O,PRP
3860,sentence : 192,will,O,MD
3861,sentence : 192,forget,O,VB
3862,sentence : 193,Love,O,NNP
3863,sentence : 193,how,O,WRB
3864,sentence : 193,I,O,PRP
3865,sentence : 193,ca,O,MD
3866,sentence : 193,n't,O,RB
3867,sentence : 193,wear,O,VB
3868,sentence : 193,my,O,PRP$
3869,sentence : 193,shorts,O,NNS
3870,sentence : 193,to,O,TO
3871,sentence : 193,the,O,DT
3872,sentence : 193,party,O,NN
3873,sentence : 193,tonight,O,NN
3875,sentence : 193,so,O,IN
3876,sentence : 193,I,O,PRP
3877,sentence : 193,have,O,VBP
3878,sentence : 193,to,O,TO
3879,sentence : 193,wear,O,VB
3880,sentence : 193,sweat,O,JJ
3881,sentence : 193,pants,O,NNS
3882,sentence : 193,over,O,IN
3883,sentence : 193,them,O,PRP
3884,sentence : 193,and,O,CC
3885,sentence : 193,change,O,VB
3886,sentence : 193,when,O,WRB
3887,sentence : 193,I,O,PRP
3888,sentence : 193,get,O,VBP
3889,sentence : 193,there,O,RB
3891,sentence : 193,SmackMyHead,O,NNP
3893,sentence : 194,No,O,NNP
3894,sentence : 194,tasting,O,VBG
3895,sentence : 194,today,O,NN
3896,sentence : 194,due,O,JJ
3897,sentence : 194,to,O,TO
3898,sentence : 194,my,O,PRP$
3899,sentence : 194,being,O,VBG
3900,sentence : 194,out,O,RP
3901,sentence : 194,Sick,O,NNP
3903,sentence : 194,ugh,O,JJ
3905,sentence : 194,But,O,CC
3906,sentence : 194,next,O,JJ
3907,sentence : 194,Friday,O,NNP
3908,sentence : 194,we,O,PRP
3909,sentence : 194,will,O,MD
3910,sentence : 194,have,O,VB
3911,sentence : 194,Mark,B,NNP
3912,sentence : 194,Rowan,I,NNP
3913,sentence : 194,from,O,IN
3914,sentence : 194,Novel,B,NNP
3915,sentence : 194,Wines,I,NNP
3916,sentence : 194,here,O,RB
3918,sentence : 194,http://fb.me/G2CLHL1H,O,NN
3919,sentence : 195,Goodnight,O,NNP
3920,sentence : 195,twitterland,O,NN
3922,sentence : 195,seee,O,NN
3923,sentence : 195,you,O,PRP
3924,sentence : 195,tomorrow,O,NN
3925,sentence : 195,:),O,IN
3926,sentence : 195,Michael,B,NNP
3927,sentence : 195,I,O,PRP
3928,sentence : 195,love,O,VBP
3929,sentence : 195,you,O,PRP
3930,sentence : 195,more,O,JJR
3931,sentence : 195,than,O,IN
3932,sentence : 195,my,O,PRP$
3933,sentence : 195,life,O,NN
3935,sentence : 195,the,O,DT
3936,sentence : 195,biggest,O,JJS
3937,sentence : 195,kiss,O,NN
3938,sentence : 195,for,O,IN
3939,sentence : 195,you,O,PRP
3940,sentence : 195,my,O,PRP$
3941,sentence : 195,love,O,NN
3943,sentence : 195,:D,O,NNP
3944,sentence : 195,L,O,NNP
3946,sentence : 195,O,O,NNP
3948,sentence : 195,V,O,NNP
3950,sentence : 195,E,O,NNP
3951,sentence : 196,@SaviiISJAPAN,O,NNP
3952,sentence : 196,nooo,O,IN
3954,sentence : 196,i,O,NN
3955,sentence : 196,have,O,VBP
3956,sentence : 196,when,O,WRB
3957,sentence : 196,people,O,NNS
3958,sentence : 196,ask,O,VBP
3959,sentence : 196,me,O,PRP
3960,sentence : 196,so,O,IN
3961,sentence : 196,i,O,JJ
3962,sentence : 196,dont,O,VBP
3963,sentence : 196,ask,O,JJ
3964,sentence : 196,people,O,NNS
3965,sentence : 196,lool,O,VBP
3967,sentence : 197,@BenArch,O,VB
3968,sentence : 197,100-,O,JJ
3969,sentence : 197,Tim,B,NNP
3970,sentence : 197,Bulmer,I,NNP
3971,sentence : 197,had,O,VBD
3972,sentence : 197,a,O,DT
3973,sentence : 197,100%,O,CD
3974,sentence : 197,likelihood,O,NN
3975,sentence : 197,of,O,IN
3976,sentence : 197,getting,O,VBG
3977,sentence : 197,his,O,PRP$
3978,sentence : 197,YPF,O,NNP
3979,sentence : 197,detail,O,NN
3980,sentence : 197,form,O,NN
3981,sentence : 197,in,O,IN
3982,sentence : 197,this,O,DT
3983,sentence : 197,week,O,NN
3985,sentence : 197,Punctuality,O,NNP
3987,sentence : 198,@TexusMade,O,VB
3988,sentence : 198,lol,O,NN
3990,sentence : 198,Try,O,VB
3991,sentence : 198,cudos,O,NN
3993,sentence : 198,I,O,PRP
3994,sentence : 198,neva,O,VBP
3995,sentence : 198,been,O,VBN
3996,sentence : 198,round,O,IN
3997,sentence : 198,this,O,DT
3998,sentence : 198,time,O,NN
3999,sentence : 198,doe,O,NN
4001,sentence : 199,2,O,CD
4002,sentence : 199,years,O,NNS
4003,sentence : 199,99,O,CD
4004,sentence : 199,days,O,NNS
4005,sentence : 199,3,O,CD
4006,sentence : 199,hours,O,NNS
4007,sentence : 199,36,O,CD
4008,sentence : 199,minutes,O,NNS
4009,sentence : 199,and,O,CC
4010,sentence : 199,20,O,CD
4011,sentence : 199,seconds,O,NNS
4012,sentence : 199,Until,O,IN
4013,sentence : 199,Mayan,B,NNP
4014,sentence : 199,Doomsday,I,NNP
4016,sentence : 199,DEC,O,NNP
4017,sentence : 199,22,O,CD
4018,sentence : 199,2012,O,CD
4019,sentence : 199,AD,O,NNP
4020,sentence : 200,the,O,DT
4021,sentence : 200,tears,O,NNS
4022,sentence : 200,may,O,MD
4023,sentence : 200,have,O,VB
4024,sentence : 200,been,O,VBN
4025,sentence : 200,and,O,CC
4026,sentence : 200,gone,O,VBN
4028,sentence : 200,but,O,CC
4029,sentence : 200,the,O,DT
4030,sentence : 200,feeling,O,NN
4031,sentence : 200,still,O,RB
4032,sentence : 200,stay,O,VB
4033,sentence : 200,the,O,DT
4034,sentence : 200,same,O,JJ
4036,sentence : 201,A,O,DT
4037,sentence : 201,Twisted,O,JJ
4038,sentence : 201,two,O,CD
4039,sentence : 201,nighter,O,NN
4040,sentence : 201,in,O,IN
4041,sentence : 201,London,B,NNP
4042,sentence : 201,NOVEMBER,O,NNP
4043,sentence : 201,18,O,CD
4045,sentence : 201,Younger,B,JJR
4046,sentence : 201,Brother,I,NNP
4047,sentence : 201,(,O,(
4048,sentence : 201,Live),O,NNP
4050,sentence : 201,Shpongle,B,NNP
4051,sentence : 201,(,O,(
4052,sentence : 201,Simon,B,NNP
4053,sentence : 201,Posford,I,NNP
4054,sentence : 201,DJ,O,NNP
4055,sentence : 201,set,O,NN
4056,sentence : 201,),O,)
4057,sentence : 201,and,O,CC
4058,sentence : 201,other,O,JJ
4060,sentence : 201,http://fb.me/Hqwb7kzG,O,JJ
4061,sentence : 202,Aggressive,O,JJ
4062,sentence : 202,Kids,O,NNS
4063,sentence : 202,With,O,IN
4064,sentence : 202,ADHD,O,NNP
4065,sentence : 202,May,O,NNP
4066,sentence : 202,Not,O,RB
4067,sentence : 202,Need,O,NNP
4068,sentence : 202,Antipsychotic,O,NNP
4069,sentence : 202,Meds,O,NNP
4070,sentence : 202,http://t.co/JfGm0uH,O,NN
4071,sentence : 203,@FritzTitz,O,NN
4072,sentence : 203,it,O,PRP
4073,sentence : 203,took,O,VBD
4074,sentence : 203,me,O,PRP
4075,sentence : 203,2,O,CD
4076,sentence : 203,tries,O,NNS
4078,sentence : 203,but,O,CC
4079,sentence : 203,after,O,IN
4080,sentence : 203,the,O,DT
4081,sentence : 203,2nd,O,CD
4082,sentence : 203,he,O,PRP
4083,sentence : 203,became,O,VBD
4084,sentence : 203,one,O,CD
4085,sentence : 203,of,O,IN
4086,sentence : 203,my,O,PRP$
4087,sentence : 203,favorite,O,JJ
4090,sentence : 204,RT,O,NNP
4091,sentence : 204,@themaine,O,NN
4092,sentence : 204,Who,O,NNP
4093,sentence : 204,is,O,VBZ
4094,sentence : 204,coming,O,VBG
4095,sentence : 204,to,O,TO
4096,sentence : 204,the,O,DT
4097,sentence : 204,show,O,NN
4098,sentence : 204,tomorrow,O,NN
4099,sentence : 204,in,O,IN
4100,sentence : 204,Hawaii,B,NNP
4101,sentence : 204,?,O,.
4102,sentence : 205,Power,O,NNP
4103,sentence : 205,nap,O,NN
4105,sentence : 205,I,O,PRP
4106,sentence : 205,need,O,VBP
4107,sentence : 205,it,O,PRP
4109,sentence : 205,Its,O,PRP$
4110,sentence : 205,been,O,VBN
4111,sentence : 205,a,O,DT
4112,sentence : 205,stressful,O,JJ
4113,sentence : 205,week,O,NN
4115,sentence : 205,I'm,O,NNP
4116,sentence : 205,excited,O,VBD
4117,sentence : 205,for,O,IN
4118,sentence : 205,xmas,B,NNP
4120,sentence : 205,haha,O,NN
4122,sentence : 205,Goodnight,O,NNP
4124,sentence : 205,:),O,VB
4125,sentence : 206,@shoeboxL,O,JJ
